fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,SST
0.212668835,0.062371993,0.083408458,0.015117219,0.585039502,0.041393993,26.751091
0.19361749,0.06417551,0.065130295,0.02601327,0.620927055,0.03013638,27.48511
0.18310636,0.061281858,0.065634365,0.027474673,0.635220801,0.027281944,27.47249
0.234990854,0.064000838,0.081787819,0.01344194,0.557187316,0.048591233,27.636509
0.186944812,0.061906463,0.065391483,0.02644832,0.624529732,0.03477919,27.47249
0.221127294,0.062560235,0.077948635,0.015041825,0.582854939,0.040467073,26.7526
0.245273403,0.062916692,0.081032021,0.011639961,0.554831894,0.044306029,26.790491
0.193265058,0.067234991,0.074478426,0.02746815,0.602899471,0.034653905,27.47249
0.220516587,0.067340611,0.081632152,0.017051646,0.572663472,0.040795532,26.7526
0.14076668,0.057641824,0.053107934,0.018578982,0.71217906,0.01772552,27.54661
0.185350241,0.066847677,0.067921246,0.019839189,0.625654653,0.034386994,26.79981
0.140480632,0.061412582,0.053583364,0.025627384,0.700331491,0.018564546,27.5069
0.178233669,0.06589756,0.060226027,0.021316612,0.64183768,0.032488452,27.05331
0.160171439,0.070522773,0.066361182,0.025544909,0.650061718,0.027337979,27.00481
0.199152967,0.06422454,0.068478555,0.022806729,0.608044706,0.037292504,27.48511
0.160029353,0.060867778,0.068425547,0.024451539,0.654114837,0.032110946,27.48511
0.107068837,0.042963546,0.065771165,0.016059552,0.700482879,0.067654021,27.347591
0.108609396,0.041790684,0.056273043,0.014964127,0.721614316,0.056748433,27.347591
0.127668788,0.044314766,0.057825107,0.014378213,0.693342702,0.062470423,27.347591
0.117444043,0.043758888,0.057759792,0.015517851,0.710198509,0.055320917,27.347591
0.109639057,0.042983666,0.062672075,0.01570152,0.705471207,0.063532475,27.347591
0.119224443,0.045101875,0.060953257,0.016996321,0.695116373,0.062607731,27.347591
0.102259043,0.04112941,0.060363098,0.014703812,0.716221829,0.065322808,27.39341
0.145295896,0.047075534,0.060917546,0.014826979,0.679245638,0.052638407,27.347591
0.109551952,0.042092991,0.059685353,0.015611709,0.715785285,0.05727271,27.347591
0.105407721,0.043957731,0.057007765,0.016691561,0.724723309,0.052211913,27.138191
0.123280906,0.049287297,0.065478215,0.018793093,0.69298642,0.05017407,27.19919
0.130224033,0.05068111,0.062449496,0.019159239,0.6930635,0.044422621,27.11911
0.144105601,0.050183939,0.062470347,0.015157136,0.676486453,0.051596524,27.27599
0.119677019,0.046519152,0.060369789,0.01640617,0.708936186,0.048091684,27.138191
0.146370595,0.048168418,0.062163344,0.015824743,0.67673831,0.05073459,27.33699
0.114053982,0.043062989,0.054160542,0.015911175,0.722762965,0.050048347,27.138191
0.143802424,0.053278441,0.056521276,0.018553297,0.693116966,0.034727597,27.11911
0.145696468,0.052156179,0.053290611,0.018851628,0.698822694,0.031182419,27.03771
0.127314589,0.045635108,0.05695105,0.016257295,0.704225687,0.049616272,27.19919
0.120336708,0.043012703,0.053150812,0.01494936,0.719944189,0.048606227,27.27599
0.183255301,0.044913703,0.056767019,0.013284586,0.649266431,0.05251296,27.471691
0.169369248,0.043170081,0.055130801,0.013457579,0.661327771,0.05754452,27.6257
0.094988937,0.040277172,0.055349127,0.016726203,0.731004859,0.061653702,27.47511
0.119828918,0.042005363,0.05825164,0.015227677,0.70297898,0.061707423,27.53161
0.100206623,0.041184044,0.056567226,0.016272598,0.725746703,0.060022806,27.408691
0.095585135,0.038883156,0.053630967,0.016756373,0.736280644,0.058863725,27.408691
0.113582206,0.045039325,0.057913924,0.018190263,0.716976186,0.048298096,27.408691
0.141253979,0.043403984,0.059028898,0.014644074,0.681481815,0.060187251,27.60251
0.135509351,0.051996471,0.053781677,0.019614158,0.711701383,0.027396961,27.2621
0.131693977,0.050549417,0.057512327,0.018170755,0.706113512,0.035960011,27.33839
0.138656061,0.049537155,0.056037377,0.018553078,0.697066077,0.040150252,27.408691
0.107168347,0.042143361,0.053897345,0.016824805,0.725022822,0.05494332,27.47511
0.111540264,0.044470969,0.061284655,0.016791183,0.705241379,0.060671548,27.138191
0.12397833,0.045803974,0.057848252,0.016718999,0.705757062,0.049893383,27.2251
0.135613444,0.05064243,0.06140903,0.017224636,0.68322347,0.05188699,27.27599
0.12800496,0.050131038,0.055502085,0.018321256,0.701826515,0.046214145,27.138191
0.118104073,0.047007365,0.064015114,0.017183115,0.702977822,0.05071251,27.298391
0.156265895,0.054760059,0.052594876,0.018411432,0.691579741,0.026387996,27.03771
0.142290121,0.052155831,0.061443481,0.018905849,0.679285986,0.045918731,27.408691
0.100642795,0.042518258,0.057892203,0.017915103,0.718884837,0.062146805,27.34701
0.10345135,0.039356677,0.055616549,0.014809371,0.721971769,0.064794285,27.48641
0.124174826,0.047434789,0.056466957,0.015990926,0.703280649,0.052651853,27.3583
0.140085334,0.045855229,0.059374376,0.014411697,0.679805618,0.060467746,27.53639
0.189064653,0.052353679,0.033710344,0.015059106,0.698767744,0.011044474,26.9554
0.172596845,0.053852923,0.042736307,0.017193853,0.695085463,0.018534609,26.9554
0.144748748,0.054333087,0.055522263,0.020333963,0.69061603,0.03444591,27.27129
0.165318315,0.056107292,0.043187539,0.019065794,0.702154711,0.01416635,26.72251
0.179692879,0.054979854,0.043235309,0.016240801,0.693105126,0.01274603,27.14531
0.142117206,0.053249538,0.054018915,0.020073805,0.699680447,0.030860088,27.2621
0.118842091,0.044551672,0.053480403,0.017636731,0.712796276,0.052692827,27.42699
0.133088025,0.051222441,0.057251144,0.020774319,0.693368914,0.044295158,27.34701
0.21508882,0.060845196,0.040662239,0.014750499,0.657091843,0.011561403,27.0827
0.123763995,0.045085842,0.054183319,0.015915236,0.711957749,0.04909386,27.138191
0.142280601,0.052467616,0.056901275,0.01982489,0.694114656,0.034410963,27.11911
0.122476207,0.04894639,0.060051024,0.019271545,0.706558335,0.042696498,27.11911
0.123637555,0.048994803,0.061367903,0.018864303,0.700968928,0.046166508,27.11911
0.120903815,0.055121837,0.056437327,0.021654867,0.696515019,0.049367134,27.11911
0.113469771,0.043332935,0.054398434,0.01688951,0.727477607,0.044431744,27.11911
0.281236851,0.070168697,0.080870034,0.005107768,0.518589462,0.044027188,25.48431
0.28682903,0.071842259,0.078852698,0.005137199,0.513579991,0.043758824,25.48431
0.28426208,0.070923271,0.080565748,0.005314347,0.516183883,0.042750671,25.48431
0.290404204,0.075628145,0.077918749,0.005519572,0.509802057,0.040727273,26.27199
0.290321547,0.07620653,0.079976695,0.005227083,0.5089019,0.039366244,26.27199
0.29263755,0.073533362,0.07677458,0.005374905,0.512527781,0.039151822,26.27199
0.292813173,0.075288155,0.0749067,0.005746595,0.512679663,0.038565714,27.0095
0.288170964,0.075355504,0.077155844,0.005931341,0.514082091,0.039304256,27.0095
0.303564651,0.072677369,0.072759213,0.005848423,0.508822572,0.036327772,27.0095
0.27914262,0.077927897,0.077251346,0.007227892,0.521868667,0.036581577,27.94639
0.286076686,0.077253256,0.076390222,0.007008276,0.517913509,0.035358052,27.94639
0.277641609,0.077302562,0.076495694,0.007056009,0.525468003,0.036036123,27.94639
0.282280803,0.073988993,0.075040915,0.007815583,0.524354132,0.036519574,28.050009
0.276976364,0.075452048,0.077003969,0.007876306,0.526589786,0.036101528,28.050009
0.270636852,0.075520511,0.077342377,0.00806155,0.532186544,0.036252166,28.050009
0.268682876,0.074381,0.076844941,0.008876394,0.535532329,0.035682459,27.91861
0.276141966,0.073154901,0.074732432,0.009200757,0.53160563,0.035164314,27.91861
0.267283384,0.072928239,0.07686592,0.009487595,0.537752642,0.03568222,27.91861
0.256913002,0.072394761,0.07879823,0.010144146,0.543574206,0.038175654,27.90239
0.261513622,0.075064008,0.081350478,0.010316769,0.533266076,0.038489046,27.90239
0.258741254,0.074830803,0.080169192,0.009953917,0.539087862,0.037216972,27.90239
0.120422389,0.057952644,0.055607905,0.028529356,0.715742347,0.021745359,27.94211
0.13978155,0.061364489,0.053319614,0.023183767,0.703306511,0.019044068,27.855091
0.135799788,0.059602758,0.052582283,0.023050715,0.710712705,0.018251752,27.855091
0.133872848,0.058716308,0.05300933,0.023542024,0.711743037,0.019116453,27.855091
0.204343499,0.061994145,0.072228468,0.016649624,0.608499477,0.036284786,28.00049
0.209766436,0.062535986,0.072963304,0.016603151,0.601647488,0.036483635,28.00049
0.206137246,0.06129618,0.071164924,0.017334037,0.608270139,0.035797474,28.00049
0.24005787,0.067915226,0.073848037,0.011570716,0.568457428,0.038150723,27.85559
0.23440613,0.069565659,0.076504918,0.011206562,0.570414594,0.037902137,27.85559
0.238265595,0.068735036,0.075682671,0.0111886,0.56811505,0.038013048,27.85559
0.238929273,0.070288095,0.078448343,0.0105906,0.561582365,0.040161323,27.845491
0.237678276,0.071759985,0.080981272,0.009900576,0.559711763,0.039968129,27.845491
0.243257077,0.068361869,0.075850743,0.010475987,0.562176548,0.039877776,27.845491
0.235683783,0.069749827,0.078180693,0.011231699,0.565759472,0.039394525,27.9897
0.236495701,0.069817818,0.076873004,0.01135657,0.565663926,0.03979298,27.9897
0.242082151,0.071067525,0.081958501,0.009173919,0.553445213,0.042272692,27.8027
0.239281368,0.071217022,0.081317487,0.009049866,0.557452068,0.041682189,27.8027
0.236457714,0.071468322,0.082160365,0.009117436,0.557553647,0.043242516,27.8027
0.252533448,0.069629698,0.081535586,0.007202592,0.545021336,0.04407734,27.628109
0.261126653,0.07014399,0.078631708,0.006774852,0.540028794,0.043294003,27.628109
0.253997444,0.070876531,0.081979104,0.006933413,0.542086519,0.044126989,27.628109
0.273008369,0.070230527,0.078318799,0.006711674,0.52654463,0.045186001,27.4777
0.259948509,0.07077723,0.081326729,0.006818569,0.537659189,0.043469773,27.4777
0.265556609,0.072130535,0.081161335,0.007384739,0.52918415,0.044582633,27.4777
0.278253356,0.069392599,0.079890286,0.006385879,0.529068318,0.037009563,27.54239
0.282122768,0.069594678,0.079495762,0.006146905,0.524603225,0.038036662,27.54239
0.265361159,0.070304864,0.084136557,0.006760695,0.532517477,0.040919248,27.54239
0.308560069,0.071565317,0.072596987,0.005389168,0.504987203,0.036901255,26.199791
0.263374426,0.072143581,0.085551439,0.005581335,0.525873025,0.047476195,26.18519
0.283773056,0.0714261,0.077114733,0.004532628,0.521131082,0.042022401,26.57531
0.268501648,0.069730362,0.07362033,0.00619122,0.539397836,0.042558605,27.27291
0.232663929,0.066691255,0.082757514,0.009102422,0.557498319,0.051286561,27.98539
0.314448643,0.07164505,0.074069204,0.005921412,0.49835,0.035565691,25.6625
0.279047772,0.072585179,0.077967035,0.005387378,0.524323258,0.040689379,26.02269
0.326978036,0.069993659,0.069482886,0.007181048,0.494517969,0.031846402,26.50959
0.343153983,0.073951209,0.067660716,0.006334519,0.478944414,0.02995516,24.198309
0.316563861,0.066130807,0.064571527,0.005888777,0.507879111,0.038965917,24.29411
0.34139013,0.063167306,0.065006105,0.00479564,0.492666299,0.032974519,24.16571
0.319615661,0.065529946,0.071234513,0.005624394,0.502452042,0.035543444,24.7471
0.292663867,0.064305349,0.068707817,0.007337372,0.520971255,0.04601434,25.79271
0.276500913,0.062781154,0.068653564,0.008323982,0.534439077,0.049301311,26.242191
0.279630858,0.062050769,0.068685207,0.00824329,0.533317959,0.048071918,26.75349
0.379667043,0.063066405,0.069374748,0.005225019,0.454208474,0.028458311,25.717209
0.339393937,0.069132203,0.078898048,0.005071058,0.477583833,0.029920922,23.82011
0.44492634,0.06306814,0.054879688,0.005702963,0.407237301,0.024185568,22.315409
0.35435683,0.028712225,0.014406296,0.003430957,0.593580708,0.005512983,15.05211
0.341600255,0.034775482,0.016907462,0.00397325,0.597188894,0.005554658,15.05211
0.349797607,0.034553421,0.015180066,0.004306002,0.591740452,0.004422451,15.05211
0.351154858,0.042906167,0.020534898,0.005125488,0.575145567,0.005133022,15.169391
0.358751386,0.042526988,0.019748984,0.004990448,0.568825766,0.005156428,15.169391
0.351602326,0.036832151,0.015512945,0.004625402,0.586873956,0.004553221,15.023991
0.355950379,0.037830021,0.018089068,0.004517688,0.579203425,0.00440942,15.023991
0.354063417,0.039181423,0.019863222,0.005140696,0.575944218,0.005807024,15.2596
0.476443192,0.03679718,0.010062668,0.005027936,0.469582287,0.002086738,11.1169
0.467869726,0.033654754,0.009547469,0.004573587,0.4824894,0.001865063,11.1169
0.403579035,0.039709788,0.018691702,0.005488738,0.523292147,0.00923859,16.29789
0.426675131,0.040253815,0.017060109,0.006284225,0.502612518,0.007114201,16.29789
0.418232087,0.043181968,0.018168248,0.006538896,0.505685219,0.008193582,16.29789
0.415781702,0.04390973,0.022650883,0.005031859,0.501267293,0.011358533,16.29789
0.406826334,0.032082249,0.012519292,0.005314367,0.536946539,0.006311218,17.3359
0.410073507,0.034587838,0.013574487,0.005394232,0.530024692,0.006345244,17.3359
0.405222349,0.03347092,0.014384242,0.005311227,0.534031322,0.00757994,17.3359
0.396359327,0.036593261,0.016609232,0.005181064,0.53643886,0.008818255,17.3359
0.288825464,0.065470635,0.062196806,0.009352793,0.543508179,0.030646122,19.5106
0.30444155,0.070129436,0.060502446,0.011697979,0.524188691,0.029039897,19.5106
0.452344616,0.065533797,0.026029972,0.010014564,0.436639149,0.009437902,11.5525
0.237457341,0.060577874,0.055520944,0.011127933,0.603726782,0.031589126,12.168091
0.26587597,0.061055919,0.05512891,0.013201199,0.572735623,0.032002379,25.1618
0.27649365,0.06069633,0.053539751,0.012730287,0.565837609,0.030702373,25.1618
0.276374475,0.060922682,0.055616604,0.014631695,0.560880784,0.03157376,25.1618
0.465143903,0.06314562,0.029807678,0.008753247,0.422192869,0.010956683,24.88809
0.480177193,0.057837364,0.028496964,0.004006089,0.41975819,0.0097242,9.68121
0.476178758,0.056329998,0.027545157,0.003830464,0.427243621,0.008872001,9.416
0.475740049,0.046647154,0.018354849,0.002926563,0.449273014,0.007058371,6.21741
0.477248724,0.047829538,0.019607291,0.003070025,0.444866396,0.007378026,6.13631
0.465718546,0.042518326,0.017273578,0.002810794,0.464894612,0.006784146,6.13631
0.476033907,0.056754775,0.027357389,0.004208165,0.426340381,0.009305383,9.68121
0.448669558,0.030384336,0.013046504,0.005564991,0.496588252,0.00574636,13.8759
0.498642942,0.038011076,0.014991036,0.006251597,0.436125416,0.005977932,13.8759
0.511525285,0.036145664,0.013826791,0.005369821,0.428369621,0.004762818,13.8759
0.392944347,0.042488242,0.025831135,0.005306218,0.522151191,0.011278866,13.19891
0.295945383,0.027925242,0.016597428,0.004711238,0.643149588,0.011671121,12.928809
0.448340602,0.03774683,0.019079897,0.004941479,0.482704546,0.007186647,13.5073
0.442753231,0.033424765,0.016248528,0.004981729,0.496026921,0.006564826,13.3008
0.464915355,0.033916268,0.014994966,0.004810717,0.476092002,0.005270693,13.3008
0.457835846,0.029720994,0.012787973,0.004774526,0.489951305,0.004929356,13.44729
0.509279423,0.029466983,0.011632839,0.004466929,0.441494481,0.003659344,13.278891
0.420713959,0.035822329,0.01830392,0.004930053,0.512592816,0.007636923,13.720791
0.358722101,0.029151235,0.015005538,0.004903432,0.583438039,0.008779654,13.720791
0.436050956,0.042177891,0.022727765,0.004715371,0.486361749,0.007966267,13.199309
0.312959175,0.026601657,0.014709442,0.004350402,0.632333526,0.009045799,12.9116
0.427523843,0.067099924,0.036872592,0.004602972,0.450997336,0.012903333,15.73919
0.447165429,0.011626962,0.002590709,0.002583351,0.533872881,0.002160669,-0.78921
0.514082137,0.013650413,0.003200502,0.002820047,0.464546145,0.001700757,-0.68111
0.488383375,0.01284808,0.002931233,0.002545029,0.491532497,0.001759787,0.68591
0.491381081,0.014636431,0.002978088,0.002894434,0.486201162,0.001908804,-0.11441
0.521644081,0.015062031,0.003010187,0.002881696,0.455697478,0.001704527,-0.44191003
0.543267979,0.016648311,0.003146778,0.002927937,0.432391587,0.001617409,0.90858996
0.51394652,0.012368003,0.002657315,0.002213038,0.467312858,0.001502266,0.88031
0.275829665,0.070682448,0.086582967,0.009886554,0.510211534,0.046806833,27.54781
0.267406874,0.073342402,0.088141198,0.011013643,0.514130969,0.045964914,26.97201
0.25263115,0.075696738,0.088661743,0.015682976,0.523987688,0.043339705,26.679209
0.220670914,0.073342527,0.054526323,0.021037321,0.620474667,0.009948247,24.303791
0.266428209,0.074496736,0.09234014,0.012583298,0.506648246,0.04750337,27.45299
0.233471854,0.068309966,0.050168227,0.01813799,0.615832242,0.014079721,25.63139
0.316211162,0.081053165,0.084782814,0.012958455,0.472160931,0.032833473,28.6426
0.183805217,0.071880672,0.05885909,0.025740349,0.644902606,0.014812066,25.482891
0.266652081,0.073261652,0.09159094,0.009154868,0.510503057,0.048837402,28.07739
0.314489416,0.083272622,0.081810642,0.012573623,0.476118943,0.031734753,28.70471
0.298697652,0.068112305,0.091822452,0.008807906,0.484850365,0.047709319,28.6828
0.23501588,0.071538072,0.094119944,0.013764814,0.546419442,0.048186135,26.69919
0.276309202,0.07257211,0.085075657,0.011546104,0.523466078,0.03438634,28.614191
0.289930115,0.072689728,0.074568968,0.01204082,0.523176171,0.027594198,28.515991
0.267925043,0.075897861,0.085500053,0.011858492,0.51278992,0.046028631,27.2753
0.22248688,0.075228982,0.058258213,0.023614797,0.599756895,0.020654233,26.27989
0.259201341,0.075498384,0.089046038,0.011505581,0.517339811,0.047408846,27.3487
0.304790004,0.073501375,0.089141441,0.008635072,0.4786237,0.045308409,28.22201
0.262007666,0.072460135,0.052716167,0.018511084,0.579175033,0.015129914,25.84591
0.236342272,0.068403659,0.099186021,0.0110811,0.534342932,0.050644015,28.71179
0.319090245,0.080448011,0.086697053,0.0131538,0.46962143,0.030989462,28.74439
0.278896464,0.076937846,0.089877389,0.011587113,0.49606732,0.046633867,26.89999
0.225306851,0.07517764,0.061183008,0.02118918,0.594975943,0.022167377,26.085009
0.329281768,0.086489201,0.075238574,0.016373682,0.460673029,0.031943747,17.72991
0.340234023,0.100210021,0.068606861,0.01190119,0.455745575,0.02330233,17.72991
0.344865513,0.097190281,0.084091591,0.01279872,0.448155184,0.01289871,17.70421
0.327867213,0.169683032,0.129487051,0.02989701,0.325267473,0.01779822,17.70421
0.340211425,0.07094938,0.0733889,0.010571254,0.478654198,0.026224842,17.698809
0.382138214,0.064606461,0.056505651,0.00620062,0.473247325,0.01730173,17.698809
0.329579502,0.066742432,0.079140407,0.013637772,0.466680442,0.044219444,17.698809
0.423123365,0.079291608,0.067417992,0.010062387,0.402394848,0.017709801,17.67989
0.398139814,0.062406241,0.067906791,0.00870087,0.437543754,0.02530253,18.4328
0.303,0.076,0.051,0.016,0.546,0.008,24.76359
0.287,0.067,0.039,0.013,0.583,0.011,24.689991
0.254,0.077,0.058,0.022,0.566,0.022,24.557709
0.274,0.076,0.053,0.019,0.557,0.02,24.72221
0.313,0.074,0.042,0.014,0.547,0.01,25.102491
0.304,0.078,0.047,0.014,0.545,0.011,25.34519
0.276,0.075,0.052,0.02,0.557,0.02,25.28081
0.285,0.065,0.04,0.012,0.588,0.01,25.12669
0.31,0.074,0.044,0.015,0.546,0.011,24.65651
0.261,0.07,0.049,0.016,0.589,0.014,25.34519
0.295,0.068,0.04,0.013,0.572,0.011,26.108
0.282,0.092,0.065,0.022,0.517,0.021,25.36079
0.181,0.063,0.051,0.019,0.659,0.026,26.085009
0.268,0.09,0.07,0.023,0.524,0.024,25.7237
0.236,0.091,0.078,0.026,0.539,0.03,26.13059
0.281,0.078,0.05,0.017,0.559,0.015,26.03911
0.236,0.082,0.068,0.022,0.566,0.026,26.26281
0.237,0.076,0.078,0.021,0.545,0.043,26.76449
0.299,0.093,0.107,0.015,0.432,0.054,26.787409
0.462879297,0.051325582,0.017120494,0.006563661,0.456573231,0.005537735,8.0793
0.456057762,0.029992259,0.01054389,0.002838844,0.460455272,0.040111973,7.77819
0.489471664,0.02599333,0.008813825,0.002767725,0.468249792,0.004703665,7.7942
0.445628114,0.023350198,0.007315265,0.003306048,0.516688365,0.003712012,5.07211
0.491643383,0.027539037,0.007663625,0.002535509,0.460694464,0.009923982,4.74541
0.362074339,0.016237013,0.004975512,0.002743718,0.609585543,0.004383875,5.19631
0.362881592,0.015022316,0.004057989,0.001808562,0.610497872,0.005731671,5.19631
0.473537478,0.031141798,0.010948015,0.002947651,0.478103535,0.003321524,6.0402102
0.50495534,0.020942373,0.006730545,0.002516014,0.461350837,0.003504891,5.19631
0.408081472,0.017948539,0.004505106,0.00130362,0.559237205,0.008924059,5.46459
0.61,0.008,0.003,0.002,0.371,0.002,-0.39701003
0.63,0.01,0.003,0.002,0.356,0.003,-0.56791
0.66,0.012,0.003,0.002,0.32,0.003,-0.50871
0.66,0.011,0.003,0.001,0.318,0.002,1.15079
0.283162442,0.069933134,0.077805078,0.011711651,0.504164109,0.053223586,20.96759
0.337015013,0.069880266,0.056970458,0.007451945,0.505124327,0.023557992,18.03399
